chave_fato,flag_matriz,dt_abertura,nm_razao_social,cd_natureza_juridica,de_natureza_juridica,nm_logradouro,nu_logradouro,cd_cep,nm_bairro,nm_municipio,sg_uf,de_situacao,de_classif_natureza_juridica,vl_latitude,vl_longitude,qt_filial,de_saude_tributaria,de_nivel_atividade,registro_antt,flag_optante_simples,flag_optante_simei
11744911000140,SIM,3/25/2010,SUZANA PASCOAL DA SILVA OFICINA ME,2135,EMPRESARIO INDIVIDUAL,RUA MARECHAL DEODORO DA FONSECA,,55818550,SAO SEBASTIAO,CARPINA,PE,ATIVA,PRIVADO,"-7,8503703","-35,2519184",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
7894583000190,SIM,3/6/2006,MMV DISTRIBUIDORA DE MATERIAIS PARA CONSTRUCAO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA PREFEITO ALBERTO MOURA,110,35701970,INTERLAGOS I,SETE LAGOAS,MG,ATIVA,PRIVADO,"-19,4370038","-44,2183197",1.0,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
13458653000160,SIM,4/4/2011,VILMAR RIBEIRO DE FREITAS MEI,2135,EMPRESARIO INDIVIDUAL,RUA PRESIDENTE GASPAR DUTRA,105,89035480,VILA NOVA,BLUMENAU,SC,ATIVA,PRIVADO,"-26,9002185","-49,0893165",,AMARELO,MEDIA,NÃƒO,SIM,SIM
3952776000280,NÃƒO,1/23/2001,JAQUESTUR TURISMO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA EDUARDO HORN,250,88095580,JARDIM ATLANTICO,FLORIANOPOLIS,SC,BAIXADA,PRIVADO,"-27,5835888","-48,5997574",,AMARELO,INATIVA,NÃƒO,NÃƒO,NÃƒO
15167783000170,SIM,3/9/2012,ISRAEL GONCALVES MOREIRA MEI,2135,EMPRESARIO INDIVIDUAL,RUA ELFRIDA KELLER,125,85858550,COHAPAR III,FOZ DO IGUACU,PR,ATIVA,PRIVADO,"-25,5163356","-54,5853764",,AMARELO,MEDIA,NÃƒO,SIM,SIM
15538417000180,SIM,5/8/2012,PARTIDO SOCIAL CRISTAO PSC,3271,ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO,RUA CASCA DANTA,240,37922000,CENTRO,VARGEM BONITA,MG,ATIVA,PUBLICO,"-20,3307219","-46,3673383",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
14428313000150,SIM,9/29/2011,ROGERIO LOPES DO NASCIMENTO EPP,2135,EMPRESARIO INDIVIDUAL,RUA ISAAC MELEM,173,19085220,PARQUE RESIDENCIAL SERVANTES,PRESIDENTE PRUDENTE,SP,BAIXADA,PRIVADO,"-22,1097824","-51,4392778",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
9160576000190,SIM,10/30/2007,MIRIAM COSTA SILVA DE MELO ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA LIBERDADE,4097,58306001,CENTRO,BAYEUX,PB,ATIVA,PRIVADO,"-7,1262483","-34,9298656",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
34028316234600,NÃƒO,12/11/1986,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,2011,EMPRESA PUBLICA,RUA QUINZE DE NOVEMBRO,681,89188970,CENTRO,AGRONOMICA,SC,ATIVA,PUBLICO,"-27,2645719","-49,7106503",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
26140756000120,SIM,6/1/1992,CAMARA MUNICIPAL DE VISCONDE DO RIO BRANCO,1066,ORGAO PUBLICO DO PODER LEGISLATIVO MUNICIPAL,GALERIA EDEN CLUBE,13,36520000,CENTRO,VISCONDE DO RIO BRANCO,MG,ATIVA,PUBLICO,"-21,013792","-42,8376099",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
5581128000290,NÃƒO,6/23/2010,MULTICARGAS LOGISTICA E SERVICOS EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA IDALY SCHIO,100,95012580,SAO JOSE,CAXIAS DO SUL,RS,ATIVA,PRIVADO,"-29,1485133","-51,1831977",,VERDE,MEDIA,NÃƒO,NÃƒO,NÃƒO
16871715000150,SIM,9/19/2012,FERNANDO WILKER MACHADO COSTA MEI,2135,EMPRESARIO INDIVIDUAL,RUA CABUL,,76200000,VILA BRASILIA II,IPORA,GO,ATIVA,PRIVADO,"-16,4419001","-51,1038853",,AZUL,ALTA,NÃƒO,SIM,SIM
13819281000150,SIM,6/17/2011,EDMILSON PEREIRA DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,RUA 18 DE AGOSTO,170,40296130,CANDEAL,SALVADOR,BA,ATIVA,PRIVADO,"-12,9954296","-38,4808451",,AMARELO,MEDIA,NÃƒO,SIM,SIM
15547900000120,SIM,5/17/2012,VANILDO MENDES FERREIRA MEI,2135,EMPRESARIO INDIVIDUAL,RUA AVELINO ANTONIO CARDOSO,31,09340630,PARQUE ALVORADA,MAUA,SP,ATIVA,PRIVADO,"-23,671357","-46,423274",,VERDE,MEDIA,NÃƒO,SIM,SIM
2003592000120,SIM,7/30/1997,TRANSPORTES SANTANA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RODOVIA BR 452,SN,75920000,ZONA RURAL,SANTA HELENA DE GOIAS,GO,ATIVA,PRIVADO,"-17,8229959","-50,5883478",,AZUL,ALTA,NÃƒO,SIM,NÃƒO
531621000100,SIM,4/3/1995,M J P DIAS ME,2135,EMPRESARIO INDIVIDUAL,RUA SANTOS DUMONT,234,69911069,AROPORTO VELHO,RIO BRANCO,AC,ATIVA,PRIVADO,"-9,9928835","-67,8192339",,LARANJA,MEDIA,NÃƒO,NÃƒO,NÃƒO
8480005000170,SIM,11/30/2006,BEATRIZ PIRES DA ROCHA,4120,PRODUTOR RURAL PESSOA FISICA,SITIO PALMEIRAS,SN,13160000,PARADA,ARTUR NOGUEIRA,SP,ATIVA,PRIVADO,"-22,5731363","-47,1724328",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
16456706000100,SIM,7/12/2012,V DE SOUSA LIMA & CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA DNER,2083,65975000,ALTO BONITO,ESTREITO,MA,ATIVA,PRIVADO,"-5,783333","-43,25",,AZUL,ALTA,NÃƒO,SIM,NÃƒO
91962266000170,SIM,9/25/1987,PAULO ROBERTO DA SILVA MARQUES ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA PELOTAS,338,96207580,CIDADE NOVA,RIO GRANDE,RS,ATIVA,PRIVADO,"-32,0385764","-52,1140465",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
97532214000140,SIM,7/11/2011,MARIA ERINETE DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,RUA 89,488,61814164,JEREISSATI II,PACATUBA,CE,ATIVA,PRIVADO,"-3,9568171","-38,6092393",,AMARELO,MEDIA,NÃƒO,SIM,SIM
66970229014540,NÃƒO,10/21/2011,NEXTEL TELECOMUNICACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA CAMPOS SALES,1437,13465590,JARDIM GIRASSOL,AMERICANA,SP,ATIVA,PRIVADO,"-22,7452789","-47,3470134",,VERDE,MEDIA,NÃƒO,NÃƒO,NÃƒO
8282214000100,SIM,8/28/2006,ASSOCIACAO DE DEFESA DOS CONTRIBUINTES DO DISTRITO FEDERAL ASDECONT DF,3999,ASSOCIACAO PRIVADA,QMSW 4,SN,70680400,SETOR SUDOESTE,BRASILIA,DF,ATIVA,PRIVADO,"-15,801519","-47,860297",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
429070000160,SIM,2/2/1995,EDILSON LOURES REPRESENTACOES COMERCIAIS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA LIVIA MOREIRA,15,39740000,CENTRO,GUANHAES,MG,ATIVA,PRIVADO,"-18,7779217","-42,9351178",,LARANJA,MEDIA,NÃƒO,NÃƒO,NÃƒO
1297612000150,SIM,7/1/1996,PARCERIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA TIRADENTES,140,36200062,CENTRO,BARBACENA,MG,ATIVA,PRIVADO,"-21,219717","-43,7714939",,LARANJA,MEDIA,NÃƒO,NÃƒO,NÃƒO
78175270000120,SIM,10/5/1979,ADILE DISTRIBUIDORA DE UTILIDADES DOMESTICAS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA JORGE KURY BRAHIM,27,81310415,CRUZ PILARZINHO,CURITIBA,PR,ATIVA,PRIVADO,"-25,3911601","-49,2833652",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
11986235000110,SIM,5/24/2010,SEVERINA BERNARDO DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,RUA AUGUSTO DE ALMEIDA,296,58200000,NOVO,GUARABIRA,PB,ATIVA,PRIVADO,"-6,8484156","-35,4921189",,AMARELO,MEDIA,NÃƒO,SIM,SIM
91706010000100,SIM,10/21/1987,ADAO CIRINEI DA CUNHA ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA BRASIL OESTE,844,99025003,CENTRO,PASSO FUNDO,RS,ATIVA,PRIVADO,"-28,2454078","-52,3854371",1.0,AZUL,ALTA,NÃƒO,SIM,NÃƒO
29522745000100,SIM,9/22/1977,PARAU BATERIAS LTDA M E ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA SIQUEIRA CAMPOS,271,22031071,COPACABANA,RIO DE JANEIRO,RJ,ATIVA,PRIVADO,"-22,9647036","-43,1904358",,AZUL,ALTA,NÃƒO,SIM,NÃƒO
14872825000100,SIM,1/12/2012,ROSANGELA APARECIDA WALTER MEI,2135,EMPRESARIO INDIVIDUAL,RUA RENATO MENARIN,3011,84174440,INVERNADA DO MATADOURO,CASTRO,PR,ATIVA,PRIVADO,"-24,8069084","-49,9902643",,VERDE,MEDIA,NÃƒO,SIM,SIM
44833614000200,NÃƒO,10/17/1980,COMERCIAL O FILEZAO MARILIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA CASTRO ALVES,775,17506000,SAO MIGUEL,MARILIA,SP,ATIVA,PRIVADO,"-22,2021339","-49,9565427",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
16884127000150,SIM,9/20/2012,MARIA PEREIRA DE PAIVA MEI,2135,EMPRESARIO INDIVIDUAL,,,72860584,PARQUE ESTRELA DALVA VI PEDREGAL,NOVO GAMA,GO,BAIXADA,PRIVADO,"-16,1015799","-48,0733155",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
5077830000130,SIM,9/30/1982,CONDOMINIO EDIFICIO ROUXINOL,3085,CONDOMINIO EDILICIO,RUA PATROCINIO DO SAPUCAI,1036,13091105,JARDIM FLAMBOYANT,CAMPINAS,SP,ATIVA,PRIVADO,"-22,8803455","-47,0381286",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
74599507000140,SIM,4/5/1994,DREAMS COMERCIO DE CALCADOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA BENEDITO DE OLIVEIRA,1963,14400810,CENTRO,FRANCA,SP,ATIVA,PRIVADO,"-20,5196796","-47,4024006",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
72485899000190,SIM,7/22/1993,CORACAO BRASIL EDITORA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA ANTONIO MARTINS DE ARAUJO,47,80210050,JARDIM BOTANICO,CURITIBA,PR,ATIVA,PRIVADO,"-25,4392467","-49,250692",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
14088741000180,SIM,8/9/2011,ALEX SANDRO TEIXEIRA DOS REIS MEI,2135,EMPRESARIO INDIVIDUAL,RUA VEREADOR VICENTE TALAMINO,SN,12908850,CONJUNTO HABITACIONAL SAADA NADER ABI CHEDID,BRAGANCA PAULISTA,SP,ATIVA,PRIVADO,"-22,9309027","-46,5435561",,AMARELO,MEDIA,NÃƒO,SIM,SIM
63759708000140,SIM,8/16/1991,CA 25 ENGENHARIA E CONSTRUCOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA GUAPORE,SN,76812139,J DAS MANGUEIRAS,PORTO VELHO,RO,ATIVA,PRIVADO,"-8,759815","-63,8612434",,LARANJA,BAIXA,NÃƒO,NÃƒO,NÃƒO
15047751000130,SIM,2/8/2012,SGLIMA TRANSPORTES EIRELI ME,2305,EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA DE NATUREZA EMPRESARIA,RUA ARCINDO SARDO,460,86076140,JARDIM DAS AMERICAS,LONDRINA,PR,ATIVA,PRIVADO,"-23,2858911","-51,1771235",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
3315943000100,SIM,7/28/1999,JOSE FABIO LOUREIRO DA SILVA ME,2135,EMPRESARIO INDIVIDUAL,RUA HUMBERTO MONTE,832,60430232,BELA VISTA,FORTALEZA,CE,ATIVA,PRIVADO,"-3,7513205","-38,5587464",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
9653608000270,NÃƒO,6/18/2009,REJANE VERONICA CIPRIANO DO NASCIMENTO ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA DAS ARAUCARIAS,,71936250,AGUAS CLARAS,BRASILIA,DF,ATIVA,PRIVADO,"-15,8415964","-48,028829",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
11353850000190,SIM,11/27/2009,RAIMUNDO DONIZETE MOTA LIMA,2135,EMPRESARIO INDIVIDUAL,AVENIDA CAPITAO WALDEMAR PAULA LIMA,700,60862580,BARROSO,FORTALEZA,CE,ATIVA,PRIVADO,"-3,8198415","-38,5082162",,VERDE,ALTA,NÃƒO,SIM,SIM
7710146000170,SIM,11/30/2005,PROTASIO JOAO MARTENDAL FILHO ME,2135,EMPRESARIO INDIVIDUAL,RUA GETULIO VARGAS,,88160128,CENTRO,BIGUACU,SC,ATIVA,PRIVADO,"-27,4972983","-48,6571237",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
12806116000100,SIM,11/4/2010,BBSG PARTICIPACOES LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA MACHADO DE ASSIS,475,29360000,SAO MIGUEL,CASTELO,ES,BAIXADA,PRIVADO,"-20,6079668","-41,2021344",,VERDE,INATIVA,NÃƒO,NÃƒO,NÃƒO
42238113000250,NÃƒO,5/2/1994,G K REFORMA E MANUTENCAO DE MAQ E EQUIPAMENTOS LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,LOCALIDADE ROD CIA AEROPORTO,SN,40301155,SAO CRISTOVAO,SALVADOR,BA,ATIVA,PRIVADO,"-12,9116179","-38,3497623",,VERMELHO,MEDIA,NÃƒO,NÃƒO,NÃƒO
62466198000150,SIM,6/14/1991,EUGENIO STIPP SOCIEDADE SIMPLES LTDA ME,2240,SOCIEDADE SIMPLES LIMITADA,RUA FRANCISCO DE ANGELO,155,17370000,JARDIM BOM JESUS,SANTA MARIA DA SERRA,SP,ATIVA,PRIVADO,"-22,5677985","-48,1626626",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
78357548000180,SIM,9/30/1966,RENIR RAMALHO DE OLIVEIRA ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA PARANA,600,86920000,,KALORE,PR,ATIVA,PRIVADO,"-23,803618","-51,6579633",,LARANJA,MEDIA,NÃƒO,NÃƒO,NÃƒO
7941499000180,SIM,4/4/2006,MAJA M M DE OLIVEIRA E SILVA MOVEIS ME,2135,EMPRESARIO INDIVIDUAL,RUA CANASTRA,74,52111241,AGUA FRIA,RECIFE,PE,BAIXADA,PRIVADO,"-8,0194559","-34,8954901",,VERDE,INATIVA,NÃƒO,NÃƒO,NÃƒO
15566333000150,SIM,5/21/2012,DIEGO PEREIRA DE OLIVEIRA MEI,2135,EMPRESARIO INDIVIDUAL,RUA 24 DE MARCO,3064,92850000,CENTRO,SERTAO SANTANA,RS,BAIXADA,PRIVADO,"-30,4610145","-51,6038774",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
16959495000110,SIM,10/4/2012,MARIA DAS NEVES BEZERRA MEI,2135,EMPRESARIO INDIVIDUAL,RUA VEREADOR ABEL AMBROSIO DA SILVA,306,55038170,BOA VISTA,CARUARU,PE,ATIVA,PRIVADO,"-8,2773097","-35,9911104",,AMARELO,MEDIA,NÃƒO,SIM,SIM
162198000100,SIM,2/22/1983,ARMAZENS GERAIS CAIAPO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA BRASIL CENTRAL,SN,76234970,SETOR CENTRAL,PIRANHAS,GO,BAIXADA,PRIVADO,"-16,4361412","-51,8154657",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
709560000110,SIM,7/19/1995,SOL NASCENTE PAPELARIA MAT ESCRIT INFORMATICA LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA MARIO CORREA,425,78025140,PORTO,CUIABA,MT,BAIXADA,PRIVADO,"-15,6134787","-56,1053194",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
6474445000190,SIM,7/15/2004,ELEICOES 2004 BRANDAO DE SOUSA REZENDE VICE PREFEITO,4090,CANDIDATO A CARGO POLITICO ELETIVO,RUA J 017,SN,74673320,SETOR JAO,GOIANIA,GO,BAIXADA,PRIVADO,"-16,6047464","-49,3220182",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
6371146000120,SIM,6/23/2004,POSTO DE SERVICO PARK SUL LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,EMPRESARIAL PARK SUL,7,36120000,PARK SUL,MATIAS BARBOSA,MG,BAIXADA,PRIVADO,"-21,8725358","-43,3209376",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
3220422000160,SIM,6/16/1999,ROSELI PEREIRA GROSSO,2135,EMPRESARIO INDIVIDUAL,RUA LIVIO ZAMBECARI,94,03964000,CIDADE SAO MATEUS,SAO PAULO,SP,BAIXADA,PRIVADO,"-23,6059259","-46,4787842",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
2605745000100,SIM,6/2/1998,DIRCE G CORREIA GESSO ME,2135,EMPRESARIO INDIVIDUAL,RUA NORTE,1446,15775000,DIST INDUSTRIAL I,SANTA FE DO SUL,SP,BAIXADA,PRIVADO,"-20,1952126","-50,9143211",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
2192159000180,SIM,10/20/1997,VALMIR DA SILVA BAR,2135,EMPRESARIO INDIVIDUAL,RUA SILVA JARDIM,530,99010240,CENTRO,PASSO FUNDO,RS,BAIXADA,PRIVADO,"-28,2556055","-52,4047288",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
97544764000180,SIM,7/13/2011,JULIANO LUIZ LICHT MEI,2135,EMPRESARIO INDIVIDUAL,RUA DAS MARGARIDAS,324,94475440,SANTA CECILIA,VIAMAO,RS,ATIVA,PRIVADO,"-30,0702475","-51,0991794",,AMARELO,MEDIA,NÃƒO,NÃƒO,NÃƒO
8259749000160,SIM,2/3/1983,CENTRO SOCIAL DE SANTO AMARO,3999,ASSOCIACAO PRIVADA,AVENIDA NORTE,886,50040200,SANTO AMARO,RECIFE,PE,BAIXADA,PRIVADO,"-8,0578381","-34,8828969",,,INATIVA,NÃƒO,NÃƒO,NÃƒO
6312074000220,NÃƒO,10/14/2011,TRADE LINE IMPORT & EXPORT LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,QUADRA 404 SUL ALAMEDA,SN,77021600,PLANO DIRETOR SUL,PALMAS,TO,ATIVA,PRIVADO,"-10,2079989","-48,3272062",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
97538285000150,SIM,7/12/2011,MONICA MOURA MACEDO MEI,2135,EMPRESARIO INDIVIDUAL,RODOVIA PA 263,,68488000,INDUSTRIAL,BREU BRANCO,PA,ATIVA,PRIVADO,"-4,009358","-49,4614302",,VERDE,ALTA,NÃƒO,SIM,SIM
13494858000100,SIM,3/24/2011,LUNI SEG SEGURANCA ELETRONICA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA ANTONIO GARCIA DA COSTA,550,86840000,CENTRO,FAXINAL,PR,ATIVA,PRIVADO,"-23,9995556","-51,3206688",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
13468072000100,SIM,4/5/2011,THIAGO CAMPOS SILVA MEI,2135,EMPRESARIO INDIVIDUAL,RUA MARIA DE LOURDES POYARES LABUTO,175,29060017,JARDIM DA PENHA,VITORIA,ES,ATIVA,PRIVADO,"-20,2788571","-40,2914311",,AMARELO,MEDIA,NÃƒO,SIM,SIM
14610419000170,SIM,11/11/2011,RENATO DA SILVA FRANCA MEI,2135,EMPRESARIO INDIVIDUAL,RUA LUXEMBURGO,140,08598720,JARDIM ADRIANE,ITAQUAQUECETUBA,SP,ATIVA,PRIVADO,"-23,4740529","-46,3232596",,AMARELO,BAIXA,NÃƒO,SIM,SIM
11458698000100,SIM,1/13/2010,LUCELIA Z SCARABELI,2135,EMPRESARIO INDIVIDUAL,RUA ALCIDES DE GODOY,73,13100020,JARDIM PARAISO,CAMPINAS,SP,ATIVA,PRIVADO,"-22,9106006","-47,0398615",,VERDE,MEDIA,NÃƒO,SIM,SIM
13615564000180,SIM,2/25/2011,JOZIVANIO LEITE FAUSTINO TRANSPORTES ME,2135,EMPRESARIO INDIVIDUAL,RUA PAULINO VITAL DE MORAIS,134,05855000,PARQUE MARIA HELENA,SAO PAULO,SP,ATIVA,PRIVADO,"-23,6604548","-46,7657495",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
97518938000130,SIM,7/8/2011,SILVIO JOSE DOS SANTOS MEI,2135,EMPRESARIO INDIVIDUAL,RUA GENERAL RENATO VARANDAS DE AZEVEDO,344,04855280,JARDIM TRES CORACOES,SAO PAULO,SP,ATIVA,PRIVADO,"-23,7699656","-46,6852666",,VERDE,MEDIA,NÃƒO,SIM,SIM
3147060000200,NÃƒO,6/8/2005,JULIA WALESKA FIALHO DE OMENA ROUVER ME,2135,EMPRESARIO INDIVIDUAL,AVENIDA SANTOS DUMONT,71,49035730,ATALAIA,ARACAJU,SE,ATIVA,PRIVADO,"-10,988019","-37,0482208",,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
16674698000160,SIM,8/2/2012,ELIANE BORGES DA SILVA JORDAO TUBOS ME,2135,EMPRESARIO INDIVIDUAL,RUA GUIRICEMA,76,03930040,JARDIM SAO CRISTOVAO,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5790972","-46,5011292",,AMARELO,BAIXA,NÃƒO,SIM,NÃƒO
11928429000160,SIM,5/12/2010,ODAIR JOSE DE JESUS RAMOS MEI,2135,EMPRESARIO INDIVIDUAL,LOTEAMENTO RECANTO ANDAIA,51,44572530,ANDAIA,SANTO ANTONIO DE JESUS,BA,ATIVA,PRIVADO,"-12,9698503","-39,2617368",,AMARELO,MEDIA,NÃƒO,SIM,SIM
8087933000170,SIM,6/21/2006,LUIS CARLOS MORO JUNIOR ME,2135,EMPRESARIO INDIVIDUAL,ESTRADA VICINAL SFS,405,15775000,ZONA RURAL,SANTA FE DO SUL,SP,ATIVA,PRIVADO,"-20,2114344","-50,9271748",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
16620168000130,SIM,8/2/2012,ROSIVANIA CAMPOS MARTINS DA SILVA MEI,2135,EMPRESARIO INDIVIDUAL,AVENIDA BERNARDO SAYAO,1543,77700970,CENTRO,GUARAI,TO,ATIVA,PRIVADO,"-8,8166667","-48,3833333",,AMARELO,MEDIA,NÃƒO,SIM,SIM
9588375000270,NÃƒO,8/23/2010,FERNEDA SERVICOS MEDICOS LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA VICENTE MACHADO,489,85812151,REGIAO DO LAGO,CASCAVEL,PR,ATIVA,PRIVADO,"-24,9552372","-53,4425823",,VERDE,MEDIA,NÃƒO,NÃƒO,NÃƒO
3940651000150,SIM,7/14/2000,ALEX SANDRO CAMARGO ME,2135,EMPRESARIO INDIVIDUAL,RUA DONA TERESA CRISTINA,169,79013580,GUANABARA,CAMPO GRANDE,MS,ATIVA,PRIVADO,"-20,4246941","-54,5876171",,LARANJA,BAIXA,NÃƒO,SIM,NÃƒO
4090526000160,SIM,10/3/2000,VANESSA BELLI PORTIERI ME,2135,EMPRESARIO INDIVIDUAL,RUA DEZENOVE DE MAIO,166,03648080,VILA ESPERANCA,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5280275","-46,5276386",,LARANJA,BAIXA,NÃƒO,SIM,NÃƒO
5802925000170,SIM,8/6/2003,ROCHA & ROZARIO LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,ESTRADA VICINAL ROBERTO ROMANINI OSV CRUZ A SALMOURAO,,17700000,CESTOL,OSVALDO CRUZ,SP,ATIVA,PRIVADO,"-21,7972251","-50,879763",,AZUL,MEDIA,NÃƒO,SIM,NÃƒO
622164000150,SIM,5/2/1995,AMACOM COMERCIO EXTERIOR LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA SENADOR QUEIROS,96,01026000,CENTRO,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5392968","-46,6353054",2.0,VERDE,ALTA,NÃƒO,NÃƒO,NÃƒO
830899000170,SIM,9/15/1995,CLEONIR F B CECHINEL ME,2135,EMPRESARIO INDIVIDUAL,RUA OTAVIO DIAS FERRAZ,76,95780000,SAO PAULO,MONTENEGRO,RS,ATIVA,PRIVADO,"-29,7033923","-51,4893656",,VERDE,ALTA,NÃƒO,SIM,NÃƒO
3084424000170,SIM,4/7/1999,ELLETROSOL DISTRIBUIDORA DE MATERIAL ELETRICO E HIDRAULICO EPP LTDA,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA CORONEL MOSTARDEIRO,1127,99025100,BOQUEIRAO,PASSO FUNDO,RS,ATIVA,PRIVADO,"-28,2639839","-52,4284547",,AZUL,MEDIA,NÃƒO,NÃƒO,NÃƒO
768481000180,SIM,3/26/1984,J B LOPES TEIXEIRA ME,2135,EMPRESARIO INDIVIDUAL,RUA SABINO DA SILVEIRA,SN,77455000,CENTRO,ALIANCA DO TOCANTINS,TO,BAIXADA,PRIVADO,"-11,3048588","-48,9412722",,AZUL,INATIVA,NÃƒO,NÃƒO,NÃƒO
9250328000130,SIM,10/8/2007,C J DA SILVA ARAMES ME,2135,EMPRESARIO INDIVIDUAL,RUA FREI TARCISIO,180,02118020,VILA MARIA,SAO PAULO,SP,ATIVA,PRIVADO,"-23,5174021","-46,5937256",,AMARELO,BAIXA,NÃƒO,NÃƒO,NÃƒO
10929372000150,SIM,6/29/2009,EVANDRO ARALDI E CIA LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,RUA BELEM,895,78360000,NOSSA SENHORA APARECIDA,CAMPO NOVO DO PARECIS,MT,ATIVA,PRIVADO,"-13,6598856","-57,883405",,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
16997371000120,SIM,8/26/1981,VALTER BARROS COMERCIO E REPRESENTACOES LTDA ME,2062,SOCIEDADE EMPRESARIA LIMITADA,AVENIDA DOS ANDRADAS,542,36036000,CENTRO,JUIZ DE FORA,MG,ATIVA,PRIVADO,"-21,7515786","-43,3537021",1.0,AZUL,ALTA,NÃƒO,NÃƒO,NÃƒO
