sk_cnae,cnpj_cnae,cod_ordem,cod_ramo,desc_ramo,chave_cnae
"A,YZF8\W'`+`HT=%XT-U$%",09105322000170,1,4744005,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",47
"N^31M""8'""(\^Q,:DCO.\""#",16692548000180,1,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
MX$4/3R)]-/3378WX2X)V+,15768832000120,1,4782201,COMERCIO VAREJISTA DE CALCADOS,47
AEPVY@9!D)4D8FB#HEC*A!,10710557000170,1,4211101,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS,42
A/=4[1I+)8.(;;>]#GXVV+,14383933000110,1,9602501,"CABELEIREIROS, MANICURE E PEDICURE",96
"H_,^L7[E0UN_R1\RQ5$/,+",15654243000110,1,4759899,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
J#S2NNZRU49T:@Q0+5UN!#,05740596000180,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
"EJ+[#J&`""#[PH1:P6%M`-%",14080782000120,1,4732600,COMERCIO VAREJISTA DE LUBRIFICANTES,47
"P+0!.VH7F<`(""&S/)M-E'$",10551900000180,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"AV`<&8<IP,)@25XA#V9Y#-",08105428000100,1,121101,CULTIVO DE MILHO,1
"H#2)[2*M,D2']Y0!UV_\E$",08312307000130,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
"M<#L;7X&,&;S-T1()./""@$",08357786000100,1,115600,CULTIVO DE SOJA,1
"FH^D+8]MQF]5*W2""'`L*H)",84412956000190,1,8020001,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA,80
"D_Y7U@=M$AK-H6H,A1)!C,",15351096000100,1,4742300,INSTALACAO E MANUTENCAO ELETRICA,47
HOLEE:=3GU_>N&$^C4O$<0,14403071000140,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"D<'6K9L+DPX:B[(:;BMP`*",10762440000130,1,4322302,COMERCIO VAREJISTA DE MADEIRA E ARTEFATOS,43
O#%M)FD?)KDR;G-E%T?T;#,14626148000140,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
AQ+NB)*X3(M]L-;T)3HB20,12623871000140,1,4757100,"INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",47
M7$:D8R%H%VHN;V!*3Y$0$,15503583000140,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
"P-!%]U>[$#0D#%;""9R+O=-",15507524000140,1,3314711,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,33
M7W=.A?[6O1.[$P-0-[I0*,00868325000190,1,1412603,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
"F?_YN'X#T4+W@];%-$DPA+",14181114000190,1,8592903,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",85
"LZ""""X8(Q?CC;F;86C/$NU)",12511915000140,1,7319003,MARKETING DIRETO,73
"CZ$+4[XZ@$EJ4<M@/NAZM'",13956767000130,1,1412603,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",14
"H?R!TI+:U8RU`$7QC$=HV""",05136288000140,1,4771703,COMERCIO VAREJISTA DE ARTIGOS MEDICOS E ORTOPEDICOS,47
"DX],WIDH#FV70'(W!=@>X$",88963483000170,1,4530703,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
B:5A8.>YX*4-MD!)/>E!A!,15658353000150,1,5620101,SERVICOS AMBULANTES DE ALIMENTACAO,56
"K\F6A2Y^S/`]\O3V:+']8&",10793710000170,1,2349499,FABRICACAO DE PRODUTOS CERAMICOS NAOREFRATARIOS NAO ESPECIFICADOS ANTERIORMENTE,23
"IK8,:*&C(_(=>CM.3Y<D4'",14442621000130,1,151202,CRIACAO DE BOVINOS PARA LEITE,1
"J)[(?9H(IB'R5]N,@?0,C)",03009114000190,1,3312103,MANUTENCAO E REPARACAO DE APARELHOS ELETROMEDICOS E ELETROTERAPEUTICOS E EQUIPAMENTOS DE IRRADIACAO,33
"I2RA-,RYUP_B\)21U-BFP)",09312081000130,1,4511103,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,45
"ML8&:7""^K8M_WWTI>W6]F*",05067164000150,1,2543800,FABRICACAO DE FERRAMENTAS,25
"M>K,'U?S$EC>X?T%@63&(#",14488494000100,1,6821802,CORRETAGEM NO ALUGUEL DE IMOVEIS,68
"M5T_.1!__2'45KF<5;/?/-",12530984000100,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,43
"M<6>DGQ,<;'0Q""<Q)U.EW,",09276567000160,1,7312200,"OUTRAS SOCIEDADES DE PARTICIPACAO, EXCETO HOLDINGS",73
LCPJV+CL#`_!LJ=;KQNN$$,12716311000130,1,4774100,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,47
DQ:6OWTD99H(4@2I[M.-U.,16509232000100,1,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
O!OAM.)%1\%?QL#WK`4C_.,15674317000180,1,7020400,INSTALACAO E MANUTENCAO ELETRICA,70
"J*HH*V;;E7BUR!,&_Y*XV&",13094373000110,1,4781400,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",47
J$.&L#:E$];SZ:K93:D!R),15209751000190,1,4781400,FABRICACAO DE BIJUTERIAS E ARTEFATOS SEMELHANTES,47
"A-'R_.%JS-PP,/GFU""4:&%",11291065000150,1,8660700,ATIVIDADES DE APOIO A GESTAO DE SAUDE,86
P$6N&9P\`N]<KKLI&HZ7^/,04766472000100,1,2511000,"FABRICACAO DE ESTRUTURAS PREMOLDADAS DE CONCRETO ARMADO, EM SERIE E SOB ENCOMENDA",25
"IRB8""%4F[^=;@19>#N$?2$",08199996000460,1,8219999,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
"L<K_9-SM5TJ_([L[^$ELY,",05155203000170,1,6810202,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,68
B9IFAYT:7MFA9/9&QB27.+,01863881000560,1,4651602,COMERCIO ATACADISTA DE EQUIPAMENTOS DE INFORMATICA,46
"H<_VA;Z^UU_J9^#,J3).<""",79344362000150,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"BR<0GV^7R@(<!?/D""Q9VL,",10799551000110,1,4781400,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
MQFJ@*?2.TAH&PZK*ITBI#,15285326000180,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
"F?]GB!*<RMJRE%%K^8-'.""",06224480000150,1,6821801,LOTEAMENTO DE IMOVEIS PROPRIOS,68
FT+^/IR`1*!1</J\#(S4Q#,06224335000170,1,8599604,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,85
"A_533\=PYK\_!APJTX""Q;)",02283758000100,1,4679699,COMERCIO ATACADISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,46
"EN1^_QLV2!'9QA8C;)W?[""",05972661000100,1,4530703,"COMERCIO ATACADISTA DE COMBUSTIVEIS DE ORIGEM VEGETAL, EXCETO ALCOOL CARBURANTE",45
F&*`-CS3[&TY;Q?ZA:99P),06121584000130,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
"AERKPC?&CG4AX->UP:(CJ'",16618320000140,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
"PRCG_*Z$`CJ4`$Q3TWSYE""",07301916000120,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
"K7OS7Y.X""#@&G:PL4&]_=)",05969202000160,1,4930202,SERVICOS DE REBOQUE DE VEICULOS,49
"K%\!2(`T,K^SR>Z0>(RG[)",12977413000100,1,4639701,COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,46
"G270WY\3Y$ZM&O?>^'!N]%",82566472000170,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
"M:+*U1K)W<9820,C+]IM7#",11038038000170,1,4530704,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
"H:,DJ&AZO'XJ7/:JKP0R""(",15808857000100,1,6822600,GESTAO E ADMINISTRACAO DA PROPRIEDADE IMOBILIARIA,68
"I2,;MMU'^%G[M_F,%AB8@!",12756685000180,1,1413403,FACCAO DE ROUPAS PROFISSIONAIS,14
K&/>XWROVM$UKGS4T[D(N(,05391523000120,1,4923002,COLETA DE RESIDUOS NAOPERIGOSOS,49
"N`#B2]W1/%]_1"";58(@$`,",10739664000120,1,4639701,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO,46
BC)/.`_T4R!3<&&^T9:87$,02167584000110,1,4759899,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
"FM:Y]E1HFM%QR*(5`$>""^!",13391975000130,1,4520001,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45
"J7N9`![LUJ-Q3WD1U-Y""9/",11381238000120,1,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,47
"JQL#EJ!GRCR9C8.$#&AXE,",15129968000190,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
"O=LNUNS\:!^,O)*#-2L(K'",52880507000180,1,4732600,COMERCIO VAREJISTA DE LUBRIFICANTES,47
F0DB&GS/L=HS]9G\.HR&:%,01962137000190,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,74
B(IX>%ZUBVMR0DRG@(I;\),06204835000140,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
N5P]1ATV_UW<45\K2Y:3<&,62603030000140,1,4669999,COMERCIO ATACADISTA DE OUTROS EQUIPAMENTOS E ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,46
"BY*9-HG;\W.-_$LU2N=`>""",10430284000100,1,3314712,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,33
M*-<5H+U:<GQ.4NI^7:FW$,15409779000170,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,47
P_NU?C2#0;^<HNN.`=MGG/,14315898000100,1,4635403,"ATIVIDADES DE INTERMEDIACAO E AGENCIAMENTO DE SERVICOS E NEGOCIOS EM GERAL, EXCETO IMOBILIARIOS",46
"A`""%+N)O5]!'EZ#""Y>X92'",00798373000150,1,4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",45
"C)!+N/BG&WYE*J""V+M;Q..",11042581000140,1,4781400,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,47
"F+(E,&F>7X-*W(<BL#DU.)",09606992000170,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,47
"I_A8O4H""IH%OE%E(MPEOZ,",14327766000190,1,7911200,"ATIVIDADES AUXILIARES DOS TRANSPORTES AEREOS, EXCETO OPERACAO DOS AEROPORTOS E CAMPOS DE ATERRISSAGEM",79
D.-O?%>`48]4\O<H<B\XF&,15713492000130,1,4530705,SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES,45
"M'T@K*""2C:/O(97VK2R,E%",12713820000100,1,4212000,CONSTRUCAO DE BARRAGENS E REPRESAS PARA GERACAO DE ENERGIA ELETRICA,42
"HV_""XEO445S>""]8G6/C6T,",12943990000180,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
"JB-QDDB04""^N#)*-U/P>K/",11953109000160,1,4731800,COMERCIO VAREJISTA DE LUBRIFICANTES,47
"G$RI7]2=S#>$EI?!""$#M].",12715253000120,1,3329501,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,33
"B7:*@HZK_.<6;R]=),Q4&*",12417421000100,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
"H(/29(D]]*H3@Q(""_KR(A$",13707365000100,1,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
"N^4:19"""";RPY1>R%W"";+'/",14219574000160,1,8599603,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,85
"J+VCUE)?<[8-B[=.L/,ZO,",08260350000360,1,151201,CULTIVO DE CEBOLA,1
"C?'RB.LLF-8H[C?4K%-.&'",50644624000110,1,7912100,OPERADORES TURISTICOS,79
"JJ,6$DM00<-8WEQ&827N7""",12226668000130,1,5611202,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
E`3K!!PSE1C?!8KSUZ21/*,13056043000130,1,9602501,"CABELEIREIROS, MANICURE E PEDICURE",96
"H4S`&5'""M:T0I*J+(FK#U+",08216495000100,1,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
"KS;7C;>=8OK+Y?3,T-9WP""",10339648000140,1,4754701,COMERCIO VAREJISTA DE MOVEIS,47
GXQ.&&Z)#M3/$3L77&S8>-,13032808000100,1,119999,CRIACAO DE BOVINOS PARA LEITE,1
L7OJ1<09P%2X1V3UFRS<0!,06154602000180,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
"P'H[-^Q#XD(@^D/""8JUD%0",11455083000120,1,6462000,HOLDINGS DE INSTITUICOES NAOFINANCEIRAS,64
"ISZ,1'_>RR85O)O<:FH4')",04283428000140,1,5813100,EDICAO DE JORNAIS DIARIOS,58
N!4W.)*PURJ8FY@OG@7*G/,09815626000120,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
"H)@7OCV*<,3_13.,UZKMC'",14549237000130,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
"F7FY)A=0A$M6G]767`'\M)",14568805000140,1,4752100,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,47
"IF$6;QACE=$M7Q1P'UH8:.",07185510000120,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
"O^F&5IHE'F.R]>(77FK)X(",08625215000100,1,4530703,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES",45
H5TN1AN1F`!J]=]#AY>GD0,14604488000170,1,4781400,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",47
"A6@BRU:)B-\G$SDUO@A8&""",04111524000100,1,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,43
"FRJ9'AL$8E_,D'Q-O>J?($",06555444000170,1,8520100,ENSINO FUNDAMENTAL,85
J[[Z-_&_=V0FLD]LQ2@>L-,15306892000120,1,7319002,PROMOCAO DE VENDAS,73
"G'1E)&0`_2>M<]`>P27/_+",13958250000180,1,4520003,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
"E^886D2WQ1('&E&]NZ%)?&",13937319000190,1,4729699,COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS HOMEOPATICOS,47
"O[03T,V.T2.:!4]@X+J@_/",13679081000140,1,4712100,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,47
E*%#4$0XD?<*ODR/IEFIL#,26914127000100,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,74
"FJ2R,^XIW-/]5$)W*/B""V+",14540474000130,1,5612100,SERVICOS AMBULANTES DE ALIMENTACAO,56
"EO+I<""M\A9MX0+*GUS>4%#",17029726000150,1,3329501,SERVICOS DE MONTAGEM DE MOVEIS DE QUALQUER MATERIAL,33
"MZU@XRA;?[#XR=2[@[""Y?$",13839828000180,1,1412602,"CONFECCAO DE ROUPAS PROFISSIONAIS, EXCETO SOB MEDIDA",14
"EZK3'9/?<C8QYA2,=-6V%,",13581096000170,1,4783101,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"P?[W+F-FX]E5@!K$0&""@2.",13576056000130,1,5611203,RESTAURANTES E SIMILARES,56
"J#\AW,JQ8,0CGFZ]$_-JS%",15871821000170,1,4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",45
"A(9IN5-FJ,.?H]H<12$S3+",10833286000140,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
"K!ES59'2SXLU8VM)W#5_^/",13792707000120,1,4330499,OBRAS DE ALVENARIA,43
"F6@J.\7]\W#0N^4HJ>&EN""",14064629000100,1,4783101,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,47
"NFEI[G!`YX^F]""<8PN4D>&",13819009000170,1,4723700,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
"J_N'A=-<ROS29NFYS>ZCP,",14190089000100,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
HD6)`[JS#*6E6>PB2!R*!.,09351734000190,1,7490104,OUTRAS ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE,74
"JDYOGGAP9UW^9*86C'C4<.",01555302000270,1,4693100,"COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINANCIA DE ALIMENTOS OU DE INSUMOS AGROPECUARIOS",46
A&.M.G?AK`VPEJ</ITFUT0,00629363000190,1,8299705,SERVICOS DE LEVANTAMENTO DE FUNDOS SOB CONTRATO,82
LI$#V30X^&0(_5:XO=X8P&,15542776000100,1,4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",45
"P6`,NF\EBKDG=UN/J0FD;+",92012467044460,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"D[&\.1-,G/&HEBL'M)BMX/",07535481000260,1,4753900,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
"FFK>V'6NMVQ43/NSJAL""\$",10750738000120,1,1813001,IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO,18
"I71W)1@WPCP,UTA3(TCI%""",01553487000100,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
"DW%VZ+:1I9V*Y>,MT""D?5&",14453552000160,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
"L&CDW""S$*=.X`$9QGM%0Z""",14446720000190,1,4520001,FABRICACAO DE FERRAMENTAS,45
ND64L@W]>=7J-3<*Q.87*(,15669442000100,1,5611202,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",56
"OEEDR""X3$Q?8HW4_Z0<#W!",08736641000110,1,4520007,COMERCIO VAREJISTA DE LUBRIFICANTES,45
"LS#7='X?_QV,_.'IOF<@G$",09060780000130,1,7410202,DESIGN DE INTERIORES,74
"D`U$F\JMZ+>)LW!>,50\3'",12761729000160,1,9512600,REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO,95
"I1.'.-X<]+V=FK\@);)T3-",16479023000160,1,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"CKK?&^R@1T4@OKO'S(!K9!",14483503000170,1,9499500,OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE,94
PR>FZD(%#67Q>0*T1_`$T/,10666577000190,1,6821802,CORRETAGEM NO ALUGUEL DE IMOVEIS,68
CK?F!#;MI*\`R/B%.V8=A+,16502318000100,1,8592999,ENSINO DE IDIOMAS,85
"KT^7O$F6'J'V3P2]RKC7Y%",12386802000160,1,8230002,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,82
FE9`!I]RK\7TUC!.IP;Q?!,77063295000170,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
"J-4(S?@4@Y?9>)EZ_05,-(",02187419000120,1,141501,"PRODUCAO DE MUDAS E OUTRAS FORMAS DE PROPAGACAO VEGETAL, CERTIFICADAS",1
"GL?CCO%)_Z,2_=1ZC]N<=(",38986683000170,1,1412603,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
"BJO;]A]:D/O>ZREN""Z3S(#",31335391000390,1,1412603,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
EW#4+K<B^M]6IIY$C]3=^/,95384715000100,1,2330305,FABRICACAO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUCAO,23
"ESX+(=7O8""\%QYIW1.G?+/",14347012000100,1,5611202,RESTAURANTES E SIMILARES,56
"I3%_&*V*1&_MG26;P&8>@'",14747400000170,1,8599604,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",85
M?9Y2XCER-54=T;FAVW@6+,01615360000160,1,7319002,CRIACAO DE ESTANDES PARA FEIRAS E EXPOSICOES,73
"F`9S)QMJ,%>5CR#R8O];0.",15050464000180,1,3313999,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",33
"OH=F*'UTPA!&:A`L*T`-#(",14339098000110,1,4772500,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
"GEC)[_XQ"",Z15`#4^.E\3(",45338902000170,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
IOT70L3)N]QNV)WPT$@82#,53355004000310,1,5611201,RESTAURANTES E SIMILARES,56
"CB$1=PE""%ICNOYN<X90(Y""",02723306000100,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,74
GY0V@#(-59A;`JJ=VT)#%&,15619899000100,1,1629301,FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA,16
"OV8IR""Y90CXR.^TT;B^E%$",03678741000890,1,8299799,OUTRAS ATIVIDADES DE SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS NAO ESPECIFICADAS ANTERIORMENTE,82
"I:B@?=#FC$'!5?144]GF-$",97528035000130,1,9003500,PRODUCAO MUSICAL,90
"CK'5XL\[&\[')@BSOR(Z?""",03017039000100,1,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
"BW;J_V@KL/'$;3*847DE()",02936061000190,1,4772500,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO,47
"B$<6?<>.)0F4L""5#TBL^X'",04447398000160,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
"AJS:!""#?'1I2+GW2TGL)O/",11204375000190,1,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
N=T?&4/W0RF6`=Q7):93G(,08432370000100,1,9430800,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
DAHTYV`W)C(G3H6R>QDJ%0,10931101000130,1,4755503,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
J&R#T:E4G]YPC9^/FF412%,11440382000190,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
"J&5FDPY$QHLM)['M""5NHJ-",12707755000100,1,3299099,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,32
"J49(0IDXG$1""1-R_Q@QXM0",15096008000170,1,5611203,RESTAURANTES E SIMILARES,56
"A04#BR8T2?.Q7R]OAB_\,,",04487897000180,1,4781400,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,47
"L*COB4\>3L'.I)X,&+8C+-",09542244000170,1,4759899,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
"H$9Q.9C5?)\'""0$Q<#0?A+",07039979000150,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
"K->""&33(,WC2^N2Q%M?]N*",03312146000160,1,4742300,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
"G!""C):K'2RW*V\:$HB&""W'",73471963012900,1,8599699,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,85
"D&DJE(4U)C7L24]P_9EVU,",71928931000100,1,4759899,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
"G9C'[/S[6DE3^3N""\!""G5.",12166709000140,1,4530703,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,45
"D<7BKT<?E&PM?UW\5JK'P.",07827224000110,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,47
"LXVB`""3VT>SWQ6>AG1G;*)",11697676000100,1,4789001,COMERCIO VAREJISTA DE SUVENIRES BIJUTERIAS E ARTESANATOS,47
"B``T5>F$?^5ZVW2HGRU62""",01054930000190,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
