chave_fato,cod_ordem,cod_ramo,desc_ramo,chave_cnae
11389471000150,1,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
13183869000160,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
10343009000230,1,4781400,COMERCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMESTICO NAO ESPECIFICADOS ANTERIORMENTE,47
7409945000100,1,4729699,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",47
62103619000260,1,8512100,EDUCACAO INFANTIL  PREESCOLA,85
16526590000120,1,4520007,COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR,45
16530473000130,1,4754703,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,47
8032332000160,1,1412603,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
15051347000130,1,4530703,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES",45
15681892000100,1,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
4342890000170,1,9511800,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,95
12502018000170,1,4330404,OBRAS DE ACABAMENTO EM GESSO E ESTUQUE,43
4067364000140,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
97522821000120,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
8606025000900,1,5223100,"SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES",52
14683235000130,1,4729699,"FABRICACAO DE SUCOS DE FRUTAS, HORTALICAS E LEGUMES, EXCETO CONCENTRADOS",47
73034746000270,1,4299599,CONSTRUCAO DE EDIFICIOS,42
38590436000150,1,4754701,COMERCIO VAREJISTA DE EQUIPAMENTOS PARA ESCRITORIO,47
15609478000190,1,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
5153078000160,1,4761001,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
11714487000190,1,4781400,"ESTAMPARIA E TEXTURIZACAO EM FIOS, TECIDOS, ARTEFATOS TEXTEIS E PECAS DO VESTUARIO",47
8793575000110,1,0132600,"HORTICULTURA, EXCETO MORANGO",01
10716735000170,1,4721104,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
15333044000100,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
11790338000100,1,8412400,"REGULACAO DAS ATIVIDADES DE SAUDE, EDUCACAO, SERVICOS CULTURAIS E OUTROS SERVICOS SOCIAIS",84
7988312000870,1,0151202,CRIACAO DE BOVINOS PARA LEITE,01
9546972000150,1,4530704,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
11118748000100,1,4212000,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
5507847000180,1,2833000,"FABRICACAO DE MAQUINAS E EQUIPAMENTOS PARA A AGRICULTURA E PECUARIA, PECAS E ACESSORIOS, EXCETO PARA IRRIGACAO",28
4177736000190,1,4721103,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",47
49674047000120,1,1412603,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
2874663000160,1,3811400,CONSTRUCAO DE EDIFICIOS,38
6150111000160,1,3314712,COMERCIO VAREJISTA DE LUBRIFICANTES,33
11172190000140,1,4330401,COMPRA E VENDA DE IMOVEIS PROPRIOS,43
11737685000170,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,47
11655584000150,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
11104198000170,1,4520005,"SERVICOS DE LAVAGEM, LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES",45
12880048000110,1,4781400,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",47
10198311000160,1,1032501,FABRICACAO DE CONSERVAS DE PALMITO,10
13352057000100,1,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,45
12476287000100,1,0151202,CRIACAO DE BOVINOS PARA LEITE,01
12688076000130,1,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
11830560000190,1,8621601,ATIVIDADES DE APOIO A GESTAO DE SAUDE,86
10805655000190,1,8299799,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE TEXTEIS, VESTUARIO, CALCADOS E ARTIGOS DE VIAGEM",82
59059824000180,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,74
11808176000190,1,3299099,FABRICACAO DE PRODUTOS DIVERSOS NAO ESPECIFICADOS ANTERIORMENTE,32
11617491000130,1,4520003,"COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS PARA USO INDUSTRIAL, PARTES E PECAS",45
12806684000100,1,8599603,TREINAMENTO EM INFORMATICA,85
9585148000100,1,4755502,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
7987231000180,1,0151201,CULTIVO DE CANADEACUCAR,01
8396394000150,1,0131800,CULTIVO DE MANDIOCA,01
9208183000100,1,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
2115997000150,1,4759899,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
13587405000110,1,1629301,FABRICACAO DE ARTEFATOS DE TANOARIA E DE EMBALAGENS DE MADEIRA,16
11122252000100,1,4530705,COMERCIO A VAREJO DE PNEUMATICOS E CAMARASDEAR,45
13822831000190,1,4751200,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
13030297000180,1,4542102,COMERCIO SOB CONSIGNACAO DE MOTOCICLETAS E MOTONETAS,45
84542810000160,1,4773300,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",47
14888948000130,1,4321500,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,43
10316007000170,1,9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,95
14959998000160,1,4729602,COMERCIO VAREJISTA DE COMBUSTIVEIS PARA VEICULOS AUTOMOTORES,47
15698317000110,1,4322301,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",43
15697020000130,1,4772500,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
10309339000390,1,0111303,CULTIVO DE SOJA,01
8351844000270,1,0115600,CULTIVO DE SOJA,01
66970229009890,1,6120599,SERVICOS DE TELECOMUNICACOES SEM FIO NAO ESPECIFICADOS ANTERIORMENTE,61
6177717000190,1,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
15246442000190,1,4541204,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS,45
8839837000130,1,4645101,"COMERCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR E DE LABORATORIOS",46
93521391000170,1,4213800,CONSTRUCAO DE EDIFICIOS,42
12425173000130,1,5611202,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",56
22439343000190,1,8630502,ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE PROCEDIMENTOS CIRURGICOS,86
10803793000130,1,4763601,FABRICACAO DE OUTROS BRINQUEDOS E JOGOS RECREATIVOS NAO ESPECIFICADOS ANTERIORMENTE,47
7962644000100,1,4781400,"CONFECCAO, SOB MEDIDA, DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",47
15283306000170,1,4754701,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,47
6347693000250,1,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,45
87139234000100,1,4783102,COMERCIO VAREJISTA DE ARTIGOS DE RELOJOARIA,47
64323777000170,1,0322101,CRIACAO DE PEIXES EM AGUA SALGADA E SALOBRA,03
13224623000190,1,4781400,COMERCIO VAREJISTA DE CALCADOS,47
93341733000170,1,0990403,EXTRACAO E BRITAMENTO DE PEDRAS E OUTROS MATERIAIS PARA CONSTRUCAO E BENEFICIAMENTO ASSOCIADO,09
15291858000120,1,9001902,PRODUCAO MUSICAL,90
7953678005520,1,4752100,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE MERCADORIAS EM GERAL NAO ESPECIALIZADO,47
15305553000120,1,3299099,EDICAO DE REVISTAS,32
2914017000180,1,7912100,OPERADORES TURISTICOS,79
17007426000170,1,8291100,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
15375019000190,1,4721103,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
11527962000110,1,6399200,MARKETING DIRETO,63
91073049000200,1,9601702,TINTURARIAS,96
12333162000120,1,4781400,COMERCIO VAREJISTA DE CALCADOS,47
11912514000130,1,9602502,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",96
14008541000170,1,3313901,"MANUTENCAO E REPARACAO DE GERADORES, TRANSFORMADORES E MOTORES ELETRICOS",33
8180407000150,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
8540722000140,1,4530703,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
8340243000180,1,0131800,CULTIVO DE LARANJA,01
8529545000100,1,9529199,REPARACAO E MANUTENCAO DE OUTROS OBJETOS E EQUIPAMENTOS PESSOAIS E DOMESTICOS NAO ESPECIFICADOS ANTERIORMENTE,95
8550919000160,1,0113000,CULTIVO DE MILHO,01
15863416000100,1,1412602,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",14
3729650000160,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,74
2034424000100,1,1013901,FRIGORIFICO  ABATE DE BOVINOS,10
3328210000100,1,4723700,COMERCIO VAREJISTA DE BEBIDAS,47
3879274000190,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
3422314000170,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
3407714000530,1,5611201,RESTAURANTES E SIMILARES,56
1405368000100,1,4399103,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",43
722307000520,1,4781400,COMERCIO VAREJISTA DE CALCADOS,47
15124815000150,1,4721102,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,47
7301449000210,1,5611202,COMERCIO VAREJISTA DE BEBIDAS,56
80998909000110,1,8020001,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE,80
31946999000270,1,4754702,COMERCIO VAREJISTA DE MOVEIS,47
14447062000150,1,4530703,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45
4854239000180,1,8020001,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA,80
13834417000100,1,7420001,"ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA",74
3660058000150,1,4618402,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES,46
16457685000130,1,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
14538547000150,1,4929901,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
14521493000110,1,5612100,SERVICOS AMBULANTES DE ALIMENTACAO,56
14496093000100,1,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
13319993000100,1,4530703,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES",45
16492735000110,1,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
3534353000160,1,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
13753339000100,1,4530703,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES",45
16482961000110,1,8219999,COMERCIO VAREJISTA DE LIVROS,82
24609745000110,1,7830200,SELECAO E AGENCIAMENTO DE MAODEOBRA,78
16512951000180,1,7319099,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,73
60173663000130,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
15212508000120,1,4520007,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES",45
20798757000180,1,3839499,RECUPERACAO DE MATERIAIS PLASTICOS,38
7027742000150,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
8192337000150,1,9430800,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,94
14094449000170,1,4541203,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS NOVAS,45
12029291000120,1,4752100,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES",47
9210079000150,1,7729202,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS",77
7717713000110,1,4530703,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
15693149000170,1,4723700,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
16572036000180,1,4789099,INSTALACAO DE PAINEIS PUBLICITARIOS,47
13385051000120,1,4742300,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
727665000100,1,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,43
10902364000110,1,4330499,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
6210852000190,1,7729202,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES",77
15309733000180,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,43
15311824000150,1,4649499,"COMERCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINANCIA DE ALIMENTOS OU DE INSUMOS AGROPECUARIOS",46
8011204000300,1,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,47
6017879000160,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
15317299000180,1,1412602,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",14
12907373000120,1,9430800,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
7523260000190,1,4520002,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45
11659525000150,1,6810201,COMPRA E VENDA DE IMOVEIS PROPRIOS,68
10628512000150,1,4713002,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
15096400000110,1,4712100,FABRICACAO DE PRODUTOS DE PADARIA E CONFEITARIA COM PREDOMINANCIA DE PRODUCAO PROPRIA,47
6189067000100,1,4744001,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47
8315510000160,1,8219999,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
12413804000100,1,5819100,EDICAO DE LIVROS,58
8462628000110,1,4753900,INSTALACAO E MANUTENCAO ELETRICA,47
9329935000190,1,8130300,DESIGN DE INTERIORES,81
37262524000160,1,7490104,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",74
7186715000120,1,4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",45
7041956000180,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
65212607000180,1,4721102,COMERCIO VAREJISTA DE CARNES  ACOUGUES,47
11259266000170,1,5320202,SERVICOS DE MALOTE NAO REALIZADOS PELO CORREIO NACIONAL,53
19682483000180,1,4299501,CONSTRUCAO DE INSTALACOES ESPORTIVAS E RECREATIVAS,42
4923959000230,1,4211101,"COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",42
5796510000130,1,4722901,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
13179646000120,1,4649402,COMERCIO ATACADISTA DE APARELHOS ELETRONICOS DE USO PESSOAL E DOMESTICO,46
13213015000180,1,8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE,85
82647884005870,1,4922102,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL, EXCETO EM REGIAO METROPOLITANA",49
13101855000150,1,7420001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",74
3770003000100,1,4322302,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",43
13486606000120,1,6810202,COMPRA E VENDA DE IMOVEIS PROPRIOS,68
12988250000160,1,4754701,COMERCIO VAREJISTA DE MOVEIS,47
11980550000130,1,4781400,"FABRICACAO DE ACESSORIOS DO VESTUARIO, EXCETO PARA SEGURANCA E PROTECAO",47
7648079000100,1,4785799,RECUPERACAO DE MATERIAIS NAO ESPECIFICADOS ANTERIORMENTE,47
11826355000150,1,4781400,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
8679048000180,1,4292802,CONSTRUCAO DE EDIFICIOS,42
10444442000180,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
12500695000150,1,4724500,COMERCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,47
12077064000170,1,4330404,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
4331488000190,1,8660700,ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE,86
11012062000130,1,0151202,CRIACAO DE BOVINOS PARA LEITE,01
1660890000120,1,7711000,LOCACAO DE AUTOMOVEIS SEM CONDUTOR,77
5498746000190,1,4632003,"COMERCIO ATACADISTA DE CEREAIS E LEGUMINOSAS BENEFICIADOS, FARINHAS, AMIDOS E FECULAS, COM ATIVIDADE DE FRACIONAMENTO E ACONDICIONAMENTO ASSOCIADA",46
10300581000130,1,6810201,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",68
8758334000130,1,8219999,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
12541029000160,1,9511800,SALAS DE ACESSO A INTERNET,95
10455730000130,1,2330399,FABRICACAO DE ARTEFATOS DE CIMENTO PARA USO NA CONSTRUCAO,23
12722935000160,1,4781400,"CABELEIREIROS, MANICURE E PEDICURE",47
14640723000160,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
14638610000120,1,9602501,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,96
13395228000170,1,9001903,PRODUCAO DE ESPETACULOS DE DANCA,90
12839860000100,1,4930201,SERVICOS DE OPERACAO E FORNECIMENTO DE EQUIPAMENTOS PARA TRANSPORTE E ELEVACAO DE CARGAS E PESSOAS PARA USO EM OBRAS,49
16182834026080,1,4753900,COMERCIO VAREJISTA DE MOVEIS,47
8968942000170,1,4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,42
9653273000100,1,4721102,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
14108214000190,1,4741500,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
15222304000170,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,47
15219234000100,1,4322302,"COMERCIO VAREJISTA ESPECIALIZADO DE PECAS E ACESSORIOS PARA APARELHOS ELETROELETRONICOS PARA USO DOMESTICO, EXCETO INFORMATICA E COMUNICACAO",43
15733735000100,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
14130537000180,1,4543900,MANUTENCAO E REPARACAO DE MOTOCICLETAS E MOTONETAS,45
8085260000380,1,0115600,CULTIVO DE SOJA,01
8268228000330,1,0115600,CULTIVO DE SOJA,01
16917193000180,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
8092566000100,1,9529106,REPARACAO DE RELOGIOS,95
5650285000120,1,9601702,TINTURARIAS,96
14138244000140,1,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,47
14286913000120,1,9602501,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,96
14269941000130,1,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
15279682000190,1,4723700,COMERCIO VAREJISTA DE CARNES  ACOUGUES,47
14934760000180,1,8640205,SERVICOS DE RESSONANCIA MAGNETICA,86
9166949000130,1,9329804,EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS,93
16665857000160,1,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,49
14604617000120,1,1412602,FABRICACAO DE PRODUTOS DE PANIFICACAO INDUSTRIAL,14
14364591000190,1,9001901,PRODUCAO DE ESPETACULOS DE DANCA,90
14366282000150,1,5813100,EDICAO DE LIVROS,58
3020355000130,1,4120400,CONSTRUCAO DE EDIFICIOS,41
9254173000100,1,7739002,"COMERCIO ATACADISTA DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR E DE LABORATORIOS",77
9665192000120,1,4642701,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,46
21919055000170,1,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
10888166000140,1,0151202,CULTIVO DE MILHO,01
13928533000180,1,5911199,"ATIVIDADES DE PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",59
15369798000110,1,4520003,SERVICOS DE MANUTENCAO E REPARACAO ELETRICA DE VEICULOS AUTOMOTORES,45
9508642000170,1,6010100,AGENCIAS DE PUBLICIDADE,60
8788384000160,1,4329101,"ALUGUEL DE OUTRAS MAQUINAS E EQUIPAMENTOS COMERCIAIS E INDUSTRIAIS NAO ESPECIFICADOS ANTERIORMENTE, SEM OPERADOR",43
8427416000100,1,4512902,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",45
7387547000130,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
7542462000180,1,4618402,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES,46
13735068000160,1,4744002,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,47
3793637000170,1,1411802,CONFECCAO DE ROUPAS INTIMAS,14
14718516000180,1,4755503,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
1491514000150,1,4755502,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
15125707000100,1,0151202,CRIACAO DE BOVINOS PARA CORTE,01
15123518000190,1,7420004,FILMAGEM DE FESTAS E EVENTOS,74
10478694000120,1,0151201,CULTIVO DE MILHO,01
5248101000280,1,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
11888490000120,1,9499500,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
7874664000200,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
13974155000170,1,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
2452360000230,1,1540800,"FABRICACAO DE PARTES PARA CALCADOS, DE QUALQUER MATERIAL",15
10821560000160,1,4753900,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47
14844999000160,1,4755502,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,47
97526042000100,1,4772500,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
14856234000140,1,4789001,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
7395553000130,1,4618402,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES,46
8096535000110,1,4763604,"COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING",47
12191777000160,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
46217279000160,1,4759899,COMERCIO VAREJISTA ESPECIALIZADO DE ELETRODOMESTICOS E EQUIPAMENTOS DE AUDIO E VIDEO,47
10724439000110,1,4713002,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  SUPERMERCADOS",47
